ID,Experiment,Gene_Model,Log2FoldChange,STRESS
103,11_SRP105922-965_Drought_Wm82_Root,FMO1 (Glyma.17G046600),-1.273709081,Abiotic
103,11_SRP105922-965_HIghCO2_Wm82_Root,FMO1 (Glyma.17G046600),-0.816089835,Abiotic
103,11_SRP105922-965_HIghpH_Wm82_Root,FMO1 (Glyma.17G046600),-0.71095966,Abiotic
103,11_SRP105922-965_HIghT_Wm82_Root,FMO1 (Glyma.17G046600),2.908546652,Abiotic
103,11_SRP105922-965_lowpH_Wm82_Root,FMO1 (Glyma.17G046600),0.162824037,Abiotic
103,11_SRP105922-965_lowT_Wm82_Root,FMO1 (Glyma.17G046600),0.687000046,Abiotic
103,11_SRP105922-965_Salinity_Wm82_Root,FMO1 (Glyma.17G046600),2.283606989,Abiotic
103,11_SRP105922-965_minusFe_Wm82_Root,FMO1 (Glyma.17G046600),-0.501080505,Abiotic
103,11_SRP105922-965_minusK_Wm82_Root,FMO1 (Glyma.17G046600),0.783277244,Abiotic
103,11_SRP105922-965_minusN_Wm82_Root,FMO1 (Glyma.17G046600),0.873712313,Abiotic
103,11_SRP105922-965_minusP_Wm82_Root,FMO1 (Glyma.17G046600),1.811745023,Abiotic
103,12_SRP132150_Salt_1h_C08_Leaf,FMO1 (Glyma.17G046600),-0.878643458,Abiotic
103,12_SRP132150_Salt_2h_C08_Leaf,FMO1 (Glyma.17G046600),-0.908381686,Abiotic
103,12_SRP132150_Salt_4h_C08_Leaf,FMO1 (Glyma.17G046600),0.364738526,Abiotic
103,12_SRP132150_Salt_24h_C08_Leaf,FMO1 (Glyma.17G046600),1.601502078,Abiotic
103,12_SRP132150_Salt_48h_C08_Leaf,FMO1 (Glyma.17G046600),1.568607212,Abiotic
103,12_SRP132150_Salt_1h_C08_Root,FMO1 (Glyma.17G046600),-1.494446268,Abiotic
103,12_SRP132150_Salt_2h_C08_Root,FMO1 (Glyma.17G046600),-0.314321727,Abiotic
103,12_SRP132150_Salt_4h_C08_Root,FMO1 (Glyma.17G046600),-2.215870258,Abiotic
103,12_SRP132150_Salt_24h_C08_Root,FMO1 (Glyma.17G046600),6.079037347,Abiotic
103,12_SRP132150_Salt_48h_C08_Root,FMO1 (Glyma.17G046600),3.467951936,Abiotic
103,"13_SRP108540_2,5Bic_effect_U06-625083_Root",FMO1 (Glyma.17G046600),0.817701419,Abiotic
103,13_SRP108540_5Bic_effect_U06-625083_Root,FMO1 (Glyma.17G046600),1.232687247,Abiotic
103,"13_SRP108540_2,5Bic_effect_U06-105454_Root",FMO1 (Glyma.17G046600),0.610666058,Abiotic
103,13_SRP108540_5Bic_effect_U06-105454_Root,FMO1 (Glyma.17G046600),2.216073868,Abiotic
103,13_SRP108540_LowFe_effect_U06-625083_Root,FMO1 (Glyma.17G046600),0.714119733,Abiotic
103,13_SRP108540_LowFe_effect_U06-105454_Root,FMO1 (Glyma.17G046600),2.040605988,Abiotic
103,14_SRP155375_Si-_P.soja_Infection_4dpi_Hikmok_Root,FMO1 (Glyma.17G046600),1.284219104,Biotic
103,14_SRP155375_Si-_P.soja_Infection_7dpi_Hikmok_Root,FMO1 (Glyma.17G046600),1.828752923,Biotic
103,14_SRP155375_Si-_P.soja_infection_14dpi_Hikmok_Root,FMO1 (Glyma.17G046600),1.371534478,Biotic
103,14_SRP155375_Si+_P.soja_infection_4dpi_Hikmok_Root,FMO1 (Glyma.17G046600),4.99263414,Biotic
103,14_SRP155375_Si+_P.soja_infection_7dpi_Hikmok_Root,FMO1 (Glyma.17G046600),4.779348127,Biotic
103,14_SRP155375_Si+_P.soja_infection_14dpi_Hikmok_Root,FMO1 (Glyma.17G046600),6.219690336,Biotic
103,14_SRP155375_SI-_S+_0dpi_Hikmok_Root,FMO1 (Glyma.17G046600),-3.58271024,Biotic
103,14_SRP155375_SI-_S+_4dpi_Hikmok_Root,FMO1 (Glyma.17G046600),0.009861146,Biotic
103,14_SRP155375_SI-_S+_7dpi_Hikmok_Root,FMO1 (Glyma.17G046600),-0.687708579,Biotic
103,14_SRP155375_SI-_S+_14dpi_Hikmok_Root,FMO1 (Glyma.17G046600),1.24719389,Biotic
103,15_SRP056137_non_path_72hpi_F.oxysporum_Forrest_Root,FMO1 (Glyma.17G046600),-0.33496204,Biotic
103,15_SRP056137_non_path_96hpi_F.oxysporum_Forrest_Root,FMO1 (Glyma.17G046600),2.043134375,Biotic
103,15_SRP056137_path_72hpi_F.oxysporum_Forrest_Root,FMO1 (Glyma.17G046600),-1.641490044,Biotic
103,15_SRP056137_path_96hpi_F.oxysporum_Forrest_Root,FMO1 (Glyma.17G046600),1.107063696,Biotic
103,16_SRP091708_Nematode_R.reniformis_3DAI_Hutcheson_Root,FMO1 (Glyma.17G046600),2.998541039,Biotic
103,16_SRP091708_Nematode_R.reniformis_6DAI_Hutcheson_Root,FMO1 (Glyma.17G046600),2.081297099,Biotic
103,16_SRP091708_Nematode_R.reniformis_9DAI_Hutcheson_Root,FMO1 (Glyma.17G046600),2.525579598,Biotic
103,16_SRP091708_Nematode_R.reniformis_12DAI_Hutcheson_Root,FMO1 (Glyma.17G046600),1.243131517,Biotic
103,17_SRP126743_SMV_12h_Jack_Leaf,FMO1 (Glyma.17G046600),-3.398561304,Biotic
103,17_SRP126743_SMV_24h_Jack_Leaf,FMO1 (Glyma.17G046600),-2.068220635,Biotic
103,18_SRP135932_H.glycine_5DAI_Heidou_Root,FMO1 (Glyma.17G046600),4.365290184,Biotic
103,18_SRP135932_H.glycine_10DAI_Heidou_Root,FMO1 (Glyma.17G046600),3.855416322,Biotic
103,18_SRP135932_H.glycine_15DAI_Heidou_Root,FMO1 (Glyma.17G046600),3.535548927,Biotic
